Patch Names,label
TCGA-02-0250-01B-01-BS1.e7315aa9-6cb4-4699-b6af-16032378641c_37236_20948.json,GBM
TCGA-02-0250-01B-01-BS1.e7315aa9-6cb4-4699-b6af-16032378641c_29044_22996.json,GBM
TCGA-02-0250-01B-01-BS1.e7315aa9-6cb4-4699-b6af-16032378641c_38260_27092.json,GBM
TCGA-02-0250-01B-01-BS1.e7315aa9-6cb4-4699-b6af-16032378641c_37236_30164.json,GBM
TCGA-02-0250-01B-01-BS1.e7315aa9-6cb4-4699-b6af-16032378641c_30068_25044.json,GBM
TCGA-02-0250-01B-01-BS1.e7315aa9-6cb4-4699-b6af-16032378641c_35188_30164.json,GBM
TCGA-02-0250-01B-01-BS1.e7315aa9-6cb4-4699-b6af-16032378641c_36212_30164.json,GBM
TCGA-02-0250-01B-01-BS1.e7315aa9-6cb4-4699-b6af-16032378641c_25972_20948.json,GBM
TCGA-02-0250-01B-01-BS1.e7315aa9-6cb4-4699-b6af-16032378641c_20852_24020.json,GBM
TCGA-02-0250-01B-01-BS1.e7315aa9-6cb4-4699-b6af-16032378641c_23924_21972.json,GBM
TCGA-02-0250-01B-01-BS1.e7315aa9-6cb4-4699-b6af-16032378641c_21876_25044.json,GBM
TCGA-02-0250-01B-01-BS1.e7315aa9-6cb4-4699-b6af-16032378641c_22900_22996.json,GBM
TCGA-02-0250-01B-01-BS1.e7315aa9-6cb4-4699-b6af-16032378641c_36863_21646.json,GBM
TCGA-02-0250-01B-01-BS1.e7315aa9-6cb4-4699-b6af-16032378641c_28276_24751.json,GBM
TCGA-02-0250-01B-01-BS1.e7315aa9-6cb4-4699-b6af-16032378641c_33140_17876.json,GBM
TCGA-02-0250-01B-01-BS1.e7315aa9-6cb4-4699-b6af-16032378641c_23924_25044.json,GBM
TCGA-02-0250-01B-01-BS1.e7315aa9-6cb4-4699-b6af-16032378641c_40308_18900.json,GBM
TCGA-02-0250-01B-01-BS1.e7315aa9-6cb4-4699-b6af-16032378641c_35188_22996.json,GBM
TCGA-02-0250-01B-01-BS1.e7315aa9-6cb4-4699-b6af-16032378641c_29044_29140.json,GBM
TCGA-02-0250-01B-01-BS1.e7315aa9-6cb4-4699-b6af-16032378641c_28020_22996.json,GBM
TCGA-02-0250-01B-01-BS1.e7315aa9-6cb4-4699-b6af-16032378641c_33140_15828.json,GBM
TCGA-02-0250-01B-01-BS1.e7315aa9-6cb4-4699-b6af-16032378641c_36212_17876.json,GBM
TCGA-02-0250-01B-01-BS1.e7315aa9-6cb4-4699-b6af-16032378641c_31092_12756.json,GBM
TCGA-02-0250-01B-01-BS1.e7315aa9-6cb4-4699-b6af-16032378641c_28020_19924.json,GBM
TCGA-02-0250-01B-01-BS1.e7315aa9-6cb4-4699-b6af-16032378641c_25972_27092.json,GBM
TCGA-02-0250-01B-01-BS1.e7315aa9-6cb4-4699-b6af-16032378641c_39284_20948.json,GBM
TCGA-02-0250-01B-01-BS1.e7315aa9-6cb4-4699-b6af-16032378641c_22900_24020.json,GBM
TCGA-02-0250-01B-01-BS1.e7315aa9-6cb4-4699-b6af-16032378641c_23924_26068.json,GBM
TCGA-02-0250-01B-01-BS1.e7315aa9-6cb4-4699-b6af-16032378641c_26996_24020.json,GBM
TCGA-02-0250-01B-01-BS1.e7315aa9-6cb4-4699-b6af-16032378641c_36212_16852.json,GBM
TCGA-02-0250-01B-01-BS1.e7315aa9-6cb4-4699-b6af-16032378641c_35188_21972.json,GBM
TCGA-02-0250-01B-01-BS1.e7315aa9-6cb4-4699-b6af-16032378641c_24948_26068.json,GBM
TCGA-02-0250-01B-01-BS1.e7315aa9-6cb4-4699-b6af-16032378641c_22900_25044.json,GBM
TCGA-02-0250-01B-01-BS1.e7315aa9-6cb4-4699-b6af-16032378641c_40308_15828.json,GBM
TCGA-02-0250-01B-01-BS1.e7315aa9-6cb4-4699-b6af-16032378641c_24948_27092.json,GBM
TCGA-02-0250-01B-01-BS1.e7315aa9-6cb4-4699-b6af-16032378641c_30068_12756.json,GBM
TCGA-02-0260-01A-03-BS3.a9f5306a-1e02-4936-9fba-77834bd4fb9f_38201_22287.json,GBM
TCGA-02-0260-01A-03-BS3.a9f5306a-1e02-4936-9fba-77834bd4fb9f_38335_14836.json,GBM
TCGA-02-0260-01A-03-BS3.a9f5306a-1e02-4936-9fba-77834bd4fb9f_49363_22358.json,GBM
TCGA-02-0260-01A-03-BS3.a9f5306a-1e02-4936-9fba-77834bd4fb9f_42154_17454.json,GBM
TCGA-02-0260-01A-03-BS3.a9f5306a-1e02-4936-9fba-77834bd4fb9f_48366_19426.json,GBM
TCGA-02-0260-01A-03-BS3.a9f5306a-1e02-4936-9fba-77834bd4fb9f_46763_25942.json,GBM
TCGA-02-0260-01A-03-BS3.a9f5306a-1e02-4936-9fba-77834bd4fb9f_26835_21059.json,GBM
TCGA-02-0260-01A-03-BS3.a9f5306a-1e02-4936-9fba-77834bd4fb9f_37075_10819.json,GBM
TCGA-02-0260-01A-03-BS3.a9f5306a-1e02-4936-9fba-77834bd4fb9f_23763_23107.json,GBM
TCGA-02-0260-01A-03-BS3.a9f5306a-1e02-4936-9fba-77834bd4fb9f_27859_22083.json,GBM
TCGA-02-0260-01A-03-BS3.a9f5306a-1e02-4936-9fba-77834bd4fb9f_24787_22083.json,GBM
TCGA-02-0260-01A-03-BS3.a9f5306a-1e02-4936-9fba-77834bd4fb9f_27859_20035.json,GBM
TCGA-02-0260-01A-03-BS3.a9f5306a-1e02-4936-9fba-77834bd4fb9f_37075_9795.json,GBM
TCGA-02-0260-01A-03-BS3.a9f5306a-1e02-4936-9fba-77834bd4fb9f_25811_21059.json,GBM
TCGA-02-0260-01A-03-BS3.a9f5306a-1e02-4936-9fba-77834bd4fb9f_26835_22083.json,GBM
TCGA-02-0260-01A-03-BS3.a9f5306a-1e02-4936-9fba-77834bd4fb9f_40147_23107.json,GBM
TCGA-02-0260-01A-03-BS3.a9f5306a-1e02-4936-9fba-77834bd4fb9f_37075_20035.json,GBM
TCGA-02-0260-01A-03-BS3.a9f5306a-1e02-4936-9fba-77834bd4fb9f_38099_23107.json,GBM
TCGA-02-0260-01A-03-BS3.a9f5306a-1e02-4936-9fba-77834bd4fb9f_39123_21059.json,GBM
TCGA-02-0260-01A-03-BS3.a9f5306a-1e02-4936-9fba-77834bd4fb9f_39123_24131.json,GBM
TCGA-02-0260-01A-03-BS3.a9f5306a-1e02-4936-9fba-77834bd4fb9f_36051_20035.json,GBM
TCGA-02-0260-01A-03-BS3.a9f5306a-1e02-4936-9fba-77834bd4fb9f_40147_24131.json,GBM
TCGA-02-0260-01A-03-BS3.a9f5306a-1e02-4936-9fba-77834bd4fb9f_37075_21059.json,GBM
TCGA-02-0260-01A-03-BS3.a9f5306a-1e02-4936-9fba-77834bd4fb9f_40147_25155.json,GBM
TCGA-02-0260-01A-03-BS3.a9f5306a-1e02-4936-9fba-77834bd4fb9f_38099_22083.json,GBM
TCGA-02-0260-01A-03-BS3.a9f5306a-1e02-4936-9fba-77834bd4fb9f_38099_20035.json,GBM
TCGA-02-0260-01A-03-BS3.a9f5306a-1e02-4936-9fba-77834bd4fb9f_39123_22083.json,GBM
TCGA-02-0260-01A-03-BS3.a9f5306a-1e02-4936-9fba-77834bd4fb9f_38099_21059.json,GBM
TCGA-02-0260-01A-03-BS3.a9f5306a-1e02-4936-9fba-77834bd4fb9f_41171_23107.json,GBM
TCGA-02-0260-01A-03-BS3.a9f5306a-1e02-4936-9fba-77834bd4fb9f_39123_23107.json,GBM
TCGA-02-0260-01A-03-BS3.a9f5306a-1e02-4936-9fba-77834bd4fb9f_38099_24131.json,GBM
TCGA-02-0260-01A-03-BS3.a9f5306a-1e02-4936-9fba-77834bd4fb9f_54483_22083.json,GBM
TCGA-02-0260-01A-03-BS3.a9f5306a-1e02-4936-9fba-77834bd4fb9f_46291_13891.json,GBM
TCGA-02-0260-01A-03-BS3.a9f5306a-1e02-4936-9fba-77834bd4fb9f_42195_11843.json,GBM
TCGA-02-0260-01A-03-BS3.a9f5306a-1e02-4936-9fba-77834bd4fb9f_51411_16963.json,GBM
TCGA-02-0260-01A-03-BS3.a9f5306a-1e02-4936-9fba-77834bd4fb9f_55507_20035.json,GBM
TCGA-02-0260-01A-03-BS3.a9f5306a-1e02-4936-9fba-77834bd4fb9f_39123_10819.json,GBM
TCGA-02-0260-01A-03-BS3.a9f5306a-1e02-4936-9fba-77834bd4fb9f_53459_19011.json,GBM
TCGA-02-0260-01A-03-BS3.a9f5306a-1e02-4936-9fba-77834bd4fb9f_50387_15939.json,GBM
TCGA-02-0260-01A-03-BS3.a9f5306a-1e02-4936-9fba-77834bd4fb9f_56531_20035.json,GBM
TCGA-02-0260-01A-03-BS3.a9f5306a-1e02-4936-9fba-77834bd4fb9f_49363_14915.json,GBM
TCGA-02-0260-01A-03-BS3.a9f5306a-1e02-4936-9fba-77834bd4fb9f_54483_17987.json,GBM
TCGA-02-0260-01A-03-BS3.a9f5306a-1e02-4936-9fba-77834bd4fb9f_54483_20035.json,GBM
TCGA-02-0260-01A-03-BS3.a9f5306a-1e02-4936-9fba-77834bd4fb9f_45267_12867.json,GBM
TCGA-02-0260-01A-03-BS3.a9f5306a-1e02-4936-9fba-77834bd4fb9f_56531_21059.json,GBM
TCGA-02-0260-01A-03-BS3.a9f5306a-1e02-4936-9fba-77834bd4fb9f_55507_19011.json,GBM
TCGA-02-0260-01A-03-BS3.a9f5306a-1e02-4936-9fba-77834bd4fb9f_53459_17987.json,GBM
TCGA-02-0260-01A-03-BS3.a9f5306a-1e02-4936-9fba-77834bd4fb9f_43219_11843.json,GBM
TCGA-02-0260-01A-03-BS3.a9f5306a-1e02-4936-9fba-77834bd4fb9f_28704_22261.json,GBM
TCGA-02-0260-01A-03-BS3.a9f5306a-1e02-4936-9fba-77834bd4fb9f_36129_20783.json,GBM
TCGA-02-0260-01A-03-BS3.a9f5306a-1e02-4936-9fba-77834bd4fb9f_45366_24630.json,GBM
TCGA-02-0260-01A-03-BS3.a9f5306a-1e02-4936-9fba-77834bd4fb9f_30199_20035.json,GBM
TCGA-02-0260-01A-03-BS3.a9f5306a-1e02-4936-9fba-77834bd4fb9f_44873_14757.json,GBM
TCGA-02-0266-01A-01-BS1.ae25afee-b03f-41e9-87dc-370340d98f26_7336_20232.json,GBM
TCGA-02-0266-01A-01-BS1.ae25afee-b03f-41e9-87dc-370340d98f26_3240_12040.json,GBM
TCGA-02-0266-01A-01-BS1.ae25afee-b03f-41e9-87dc-370340d98f26_5288_3848.json,GBM
TCGA-02-0266-01A-01-BS1.ae25afee-b03f-41e9-87dc-370340d98f26_9384_16136.json,GBM
TCGA-02-0266-01A-01-BS1.ae25afee-b03f-41e9-87dc-370340d98f26_2216_17160.json,GBM
TCGA-02-0266-01A-01-BS1.ae25afee-b03f-41e9-87dc-370340d98f26_10408_19208.json,GBM
TCGA-02-0266-01A-01-BS1.ae25afee-b03f-41e9-87dc-370340d98f26_13480_13064.json,GBM
TCGA-02-0266-01A-01-BS1.ae25afee-b03f-41e9-87dc-370340d98f26_5288_18184.json,GBM
TCGA-02-0266-01A-01-BS1.ae25afee-b03f-41e9-87dc-370340d98f26_3240_14088.json,GBM
TCGA-02-0266-01A-01-BS1.ae25afee-b03f-41e9-87dc-370340d98f26_3240_9992.json,GBM
TCGA-02-0266-01A-01-BS1.ae25afee-b03f-41e9-87dc-370340d98f26_5288_5896.json,GBM
TCGA-02-0266-01A-01-BS1.ae25afee-b03f-41e9-87dc-370340d98f26_4264_4872.json,GBM
TCGA-02-0266-01A-01-BS1.ae25afee-b03f-41e9-87dc-370340d98f26_2216_11016.json,GBM
TCGA-02-0266-01A-01-BS1.ae25afee-b03f-41e9-87dc-370340d98f26_1192_16136.json,GBM
TCGA-02-0266-01A-01-BS1.ae25afee-b03f-41e9-87dc-370340d98f26_8360_19208.json,GBM
TCGA-02-0266-01A-01-BS1.ae25afee-b03f-41e9-87dc-370340d98f26_11432_18184.json,GBM
TCGA-02-0266-01A-01-BS1.ae25afee-b03f-41e9-87dc-370340d98f26_10408_20232.json,GBM
TCGA-02-0266-01A-01-BS1.ae25afee-b03f-41e9-87dc-370340d98f26_2216_12040.json,GBM
TCGA-02-0266-01A-01-BS1.ae25afee-b03f-41e9-87dc-370340d98f26_4264_14088.json,GBM
TCGA-02-0266-01A-01-BS1.ae25afee-b03f-41e9-87dc-370340d98f26_4264_16136.json,GBM
TCGA-02-0266-01A-01-BS1.ae25afee-b03f-41e9-87dc-370340d98f26_14504_16136.json,GBM
TCGA-02-0266-01A-01-BS1.ae25afee-b03f-41e9-87dc-370340d98f26_9384_15112.json,GBM
TCGA-02-0266-01A-01-BS1.ae25afee-b03f-41e9-87dc-370340d98f26_3240_13064.json,GBM
TCGA-02-0266-01A-01-BS1.ae25afee-b03f-41e9-87dc-370340d98f26_5288_20232.json,GBM
TCGA-02-0266-01A-01-BS1.ae25afee-b03f-41e9-87dc-370340d98f26_11432_19208.json,GBM
TCGA-02-0266-01A-01-BS1.ae25afee-b03f-41e9-87dc-370340d98f26_3240_19208.json,GBM
TCGA-02-0266-01A-01-BS1.ae25afee-b03f-41e9-87dc-370340d98f26_5288_12040.json,GBM
TCGA-02-0266-01A-01-BS1.ae25afee-b03f-41e9-87dc-370340d98f26_14504_14088.json,GBM
TCGA-02-0266-01A-01-BS1.ae25afee-b03f-41e9-87dc-370340d98f26_4264_15112.json,GBM
TCGA-02-0266-01A-01-BS1.ae25afee-b03f-41e9-87dc-370340d98f26_14504_15112.json,GBM
TCGA-02-0266-01A-01-BS1.ae25afee-b03f-41e9-87dc-370340d98f26_3240_1800.json,GBM
TCGA-02-0266-01A-01-BS1.ae25afee-b03f-41e9-87dc-370340d98f26_1192_13064.json,GBM
TCGA-02-0266-01A-01-BS1.ae25afee-b03f-41e9-87dc-370340d98f26_4264_9992.json,GBM
TCGA-02-0266-01A-01-BS1.ae25afee-b03f-41e9-87dc-370340d98f26_4264_2824.json,GBM
TCGA-02-0266-01A-01-BS1.ae25afee-b03f-41e9-87dc-370340d98f26_3240_776.json,GBM
TCGA-02-0266-01A-01-BS1.ae25afee-b03f-41e9-87dc-370340d98f26_1192_12040.json,GBM
TCGA-02-0266-01A-01-BS1.ae25afee-b03f-41e9-87dc-370340d98f26_4264_1800.json,GBM
TCGA-02-0266-01A-01-BS1.ae25afee-b03f-41e9-87dc-370340d98f26_1192_14088.json,GBM
TCGA-02-0266-01A-01-BS1.ae25afee-b03f-41e9-87dc-370340d98f26_13480_17160.json,GBM
TCGA-02-0266-01A-01-BS1.ae25afee-b03f-41e9-87dc-370340d98f26_5288_8968.json,GBM
TCGA-02-0266-01A-01-BS1.ae25afee-b03f-41e9-87dc-370340d98f26_9384_21256.json,GBM
TCGA-02-0266-01A-01-BS1.ae25afee-b03f-41e9-87dc-370340d98f26_2216_14088.json,GBM
TCGA-02-0266-01A-01-BS1.ae25afee-b03f-41e9-87dc-370340d98f26_4264_3848.json,GBM
TCGA-02-0266-01A-01-BS1.ae25afee-b03f-41e9-87dc-370340d98f26_4264_13064.json,GBM
TCGA-02-0266-01A-01-BS1.ae25afee-b03f-41e9-87dc-370340d98f26_5288_19208.json,GBM
TCGA-02-0266-01A-01-BS1.ae25afee-b03f-41e9-87dc-370340d98f26_7336_21256.json,GBM
TCGA-02-0266-01A-01-BS1.ae25afee-b03f-41e9-87dc-370340d98f26_3240_11016.json,GBM
TCGA-02-0266-01A-01-BS1.ae25afee-b03f-41e9-87dc-370340d98f26_6312_7944.json,GBM
TCGA-02-0266-01A-01-BS1.ae25afee-b03f-41e9-87dc-370340d98f26_4264_8968.json,GBM
TCGA-02-0266-01A-01-BS1.ae25afee-b03f-41e9-87dc-370340d98f26_2216_13064.json,GBM
TCGA-02-0266-01A-01-BS1.ae25afee-b03f-41e9-87dc-370340d98f26_4264_12040.json,GBM
TCGA-02-0266-01A-01-BS1.ae25afee-b03f-41e9-87dc-370340d98f26_10408_3848.json,GBM
TCGA-02-0266-01A-01-BS1.ae25afee-b03f-41e9-87dc-370340d98f26_7336_6920.json,GBM
TCGA-02-0266-01A-01-BS1.ae25afee-b03f-41e9-87dc-370340d98f26_12456_12040.json,GBM
TCGA-02-0266-01A-01-BS1.ae25afee-b03f-41e9-87dc-370340d98f26_5288_4872.json,GBM
TCGA-02-0266-01A-01-BS1.ae25afee-b03f-41e9-87dc-370340d98f26_9384_6920.json,GBM
TCGA-02-0266-01A-01-BS1.ae25afee-b03f-41e9-87dc-370340d98f26_10408_4872.json,GBM
TCGA-02-0266-01A-01-BS1.ae25afee-b03f-41e9-87dc-370340d98f26_7336_5896.json,GBM
TCGA-02-0266-01A-01-BS1.ae25afee-b03f-41e9-87dc-370340d98f26_1192_17160.json,GBM
TCGA-02-0266-01A-01-BS1.ae25afee-b03f-41e9-87dc-370340d98f26_6312_8968.json,GBM
TCGA-02-0266-01A-01-BS1.ae25afee-b03f-41e9-87dc-370340d98f26_7336_2824.json,GBM
TCGA-02-0266-01A-01-BS1.ae25afee-b03f-41e9-87dc-370340d98f26_2216_9992.json,GBM
TCGA-02-0266-01A-01-BS1.ae25afee-b03f-41e9-87dc-370340d98f26_8360_5896.json,GBM
TCGA-02-0266-01A-01-BS1.ae25afee-b03f-41e9-87dc-370340d98f26_11432_11016.json,GBM
TCGA-02-0266-01A-01-BS1.ae25afee-b03f-41e9-87dc-370340d98f26_7336_4872.json,GBM
TCGA-02-0266-01A-01-BS1.ae25afee-b03f-41e9-87dc-370340d98f26_6312_3848.json,GBM
TCGA-02-0266-01A-01-BS1.ae25afee-b03f-41e9-87dc-370340d98f26_8360_4872.json,GBM
TCGA-02-0266-01A-01-BS1.ae25afee-b03f-41e9-87dc-370340d98f26_6312_4872.json,GBM
TCGA-02-0266-01A-01-BS1.ae25afee-b03f-41e9-87dc-370340d98f26_12456_11016.json,GBM
TCGA-02-0266-01A-01-BS1.ae25afee-b03f-41e9-87dc-370340d98f26_8622_16293.json,GBM
TCGA-02-0266-01A-01-BS1.ae25afee-b03f-41e9-87dc-370340d98f26_6312_21256.json,GBM
TCGA-02-0266-01A-01-BS1.ae25afee-b03f-41e9-87dc-370340d98f26_10408_12040.json,GBM
TCGA-02-0266-01A-01-BS1.ae25afee-b03f-41e9-87dc-370340d98f26_3240_8968.json,GBM
TCGA-02-0266-01A-01-BS1.ae25afee-b03f-41e9-87dc-370340d98f26_12456_18184.json,GBM
TCGA-02-0266-01A-01-BS1.ae25afee-b03f-41e9-87dc-370340d98f26_6312_17160.json,GBM
TCGA-02-0266-01A-01-BS1.ae25afee-b03f-41e9-87dc-370340d98f26_4264_19208.json,GBM
TCGA-02-0266-01A-01-BS1.ae25afee-b03f-41e9-87dc-370340d98f26_8360_16136.json,GBM
TCGA-02-0266-01A-01-BS1.ae25afee-b03f-41e9-87dc-370340d98f26_8360_20232.json,GBM
TCGA-02-0266-01A-01-BS1.ae25afee-b03f-41e9-87dc-370340d98f26_10408_14088.json,GBM
TCGA-02-0281-01A-01-BS1.eba2e2d8-2548-4735-9cb8-cc139fd572b1_50541_7185.json,GBM
TCGA-02-0281-01A-01-BS1.eba2e2d8-2548-4735-9cb8-cc139fd572b1_46430_30372.json,GBM
TCGA-02-0281-01A-01-BS1.eba2e2d8-2548-4735-9cb8-cc139fd572b1_53190_13375.json,GBM
TCGA-02-0281-01A-01-BS1.eba2e2d8-2548-4735-9cb8-cc139fd572b1_47127_22303.json,GBM
TCGA-02-0281-01A-01-BS1.eba2e2d8-2548-4735-9cb8-cc139fd572b1_36997_5082.json,GBM
TCGA-02-0281-01A-01-BS1.eba2e2d8-2548-4735-9cb8-cc139fd572b1_65123_16073.json,GBM
TCGA-02-0281-01A-01-BS1.eba2e2d8-2548-4735-9cb8-cc139fd572b1_40086_19811.json,GBM
TCGA-02-0281-01A-01-BS1.eba2e2d8-2548-4735-9cb8-cc139fd572b1_57477_19009.json,GBM
TCGA-02-0281-01A-01-BS1.eba2e2d8-2548-4735-9cb8-cc139fd572b1_49606_3556.json,GBM
TCGA-02-0281-01A-01-BS1.eba2e2d8-2548-4735-9cb8-cc139fd572b1_42271_31453.json,GBM
TCGA-02-0281-01A-01-BS1.eba2e2d8-2548-4735-9cb8-cc139fd572b1_36553_3990.json,GBM
TCGA-02-0281-01A-01-BS1.eba2e2d8-2548-4735-9cb8-cc139fd572b1_50480_25066.json,GBM
TCGA-02-0281-01A-01-BS1.eba2e2d8-2548-4735-9cb8-cc139fd572b1_58651_13165.json,GBM
TCGA-02-0281-01A-01-BS1.eba2e2d8-2548-4735-9cb8-cc139fd572b1_35017_29863.json,GBM
TCGA-02-0281-01A-01-BS1.eba2e2d8-2548-4735-9cb8-cc139fd572b1_53836_8552.json,GBM
TCGA-02-0281-01A-01-BS1.eba2e2d8-2548-4735-9cb8-cc139fd572b1_33584_8496.json,GBM
TCGA-02-0281-01A-01-BS1.eba2e2d8-2548-4735-9cb8-cc139fd572b1_37802_25453.json,GBM
TCGA-02-0281-01A-01-BS1.eba2e2d8-2548-4735-9cb8-cc139fd572b1_47082_29255.json,GBM
TCGA-02-0281-01A-01-BS1.eba2e2d8-2548-4735-9cb8-cc139fd572b1_62820_16123.json,GBM
TCGA-02-0281-01A-01-BS1.eba2e2d8-2548-4735-9cb8-cc139fd572b1_42800_25628.json,GBM
TCGA-02-0281-01A-01-BS1.eba2e2d8-2548-4735-9cb8-cc139fd572b1_33584_23856.json,GBM
TCGA-02-0281-01A-01-BS1.eba2e2d8-2548-4735-9cb8-cc139fd572b1_42800_8496.json,GBM
TCGA-02-0281-01A-01-BS1.eba2e2d8-2548-4735-9cb8-cc139fd572b1_55088_21808.json,GBM
TCGA-02-0281-01A-01-BS1.eba2e2d8-2548-4735-9cb8-cc139fd572b1_32560_6448.json,GBM
TCGA-02-0281-01A-01-BS1.eba2e2d8-2548-4735-9cb8-cc139fd572b1_32560_14640.json,GBM
TCGA-02-0281-01A-01-BS1.eba2e2d8-2548-4735-9cb8-cc139fd572b1_42800_4400.json,GBM
TCGA-02-0281-01A-01-BS1.eba2e2d8-2548-4735-9cb8-cc139fd572b1_40752_5424.json,GBM
TCGA-02-0281-01A-01-BS1.eba2e2d8-2548-4735-9cb8-cc139fd572b1_33584_5424.json,GBM
TCGA-02-0281-01A-01-BS1.eba2e2d8-2548-4735-9cb8-cc139fd572b1_33584_24880.json,GBM
TCGA-02-0281-01A-01-BS1.eba2e2d8-2548-4735-9cb8-cc139fd572b1_41776_8496.json,GBM
TCGA-02-0281-01A-01-BS1.eba2e2d8-2548-4735-9cb8-cc139fd572b1_43824_8496.json,GBM
TCGA-02-0281-01A-01-BS1.eba2e2d8-2548-4735-9cb8-cc139fd572b1_61232_20784.json,GBM
TCGA-02-0281-01A-01-BS1.eba2e2d8-2548-4735-9cb8-cc139fd572b1_33584_26928.json,GBM
TCGA-02-0281-01A-01-BS1.eba2e2d8-2548-4735-9cb8-cc139fd572b1_61232_10544.json,GBM
TCGA-02-0281-01A-01-BS1.eba2e2d8-2548-4735-9cb8-cc139fd572b1_39728_6448.json,GBM
TCGA-02-0281-01A-01-BS1.eba2e2d8-2548-4735-9cb8-cc139fd572b1_53040_27952.json,GBM
TCGA-02-0281-01A-01-BS1.eba2e2d8-2548-4735-9cb8-cc139fd572b1_39728_34096.json,GBM
TCGA-02-0281-01A-01-BS1.eba2e2d8-2548-4735-9cb8-cc139fd572b1_56112_6448.json,GBM
TCGA-02-0281-01A-01-BS1.eba2e2d8-2548-4735-9cb8-cc139fd572b1_32560_31024.json,GBM
TCGA-02-0281-01A-01-BS1.eba2e2d8-2548-4735-9cb8-cc139fd572b1_58160_21808.json,GBM
TCGA-02-0281-01A-01-BS1.eba2e2d8-2548-4735-9cb8-cc139fd572b1_55088_5424.json,GBM
TCGA-02-0281-01A-01-BS1.eba2e2d8-2548-4735-9cb8-cc139fd572b1_34608_32048.json,GBM
TCGA-02-0281-01A-01-BS1.eba2e2d8-2548-4735-9cb8-cc139fd572b1_59184_10544.json,GBM
TCGA-02-0281-01A-01-BS1.eba2e2d8-2548-4735-9cb8-cc139fd572b1_59184_21808.json,GBM
TCGA-02-0281-01A-01-BS1.eba2e2d8-2548-4735-9cb8-cc139fd572b1_49968_32048.json,GBM
TCGA-02-0281-01A-01-BS1.eba2e2d8-2548-4735-9cb8-cc139fd572b1_64304_12592.json,GBM
TCGA-02-0281-01A-01-BS1.eba2e2d8-2548-4735-9cb8-cc139fd572b1_37680_33072.json,GBM
TCGA-02-0281-01A-01-BS1.eba2e2d8-2548-4735-9cb8-cc139fd572b1_58160_10544.json,GBM
TCGA-02-0281-01A-01-BS1.eba2e2d8-2548-4735-9cb8-cc139fd572b1_53040_24880.json,GBM
TCGA-02-0281-01A-01-BS1.eba2e2d8-2548-4735-9cb8-cc139fd572b1_63280_19760.json,GBM
TCGA-02-0281-01A-01-BS1.eba2e2d8-2548-4735-9cb8-cc139fd572b1_45872_34096.json,GBM
TCGA-02-0281-01A-01-BS1.eba2e2d8-2548-4735-9cb8-cc139fd572b1_56112_7472.json,GBM
TCGA-02-0281-01A-01-BS1.eba2e2d8-2548-4735-9cb8-cc139fd572b1_47920_33072.json,GBM
TCGA-02-0281-01A-01-BS1.eba2e2d8-2548-4735-9cb8-cc139fd572b1_65328_13616.json,GBM
TCGA-02-0281-01A-01-BS1.eba2e2d8-2548-4735-9cb8-cc139fd572b1_34608_16688.json,GBM
TCGA-02-0281-01A-01-BS1.eba2e2d8-2548-4735-9cb8-cc139fd572b1_31536_12592.json,GBM
TCGA-02-0281-01A-01-BS1.eba2e2d8-2548-4735-9cb8-cc139fd572b1_36656_18736.json,GBM
TCGA-02-0281-01A-01-BS1.eba2e2d8-2548-4735-9cb8-cc139fd572b1_31536_7472.json,GBM
TCGA-02-0281-01A-01-BS1.eba2e2d8-2548-4735-9cb8-cc139fd572b1_34608_20784.json,GBM
TCGA-02-0281-01A-01-BS1.eba2e2d8-2548-4735-9cb8-cc139fd572b1_37680_16688.json,GBM
TCGA-02-0281-01A-01-BS1.eba2e2d8-2548-4735-9cb8-cc139fd572b1_33584_15664.json,GBM
TCGA-02-0281-01A-01-BS1.eba2e2d8-2548-4735-9cb8-cc139fd572b1_35632_16688.json,GBM
TCGA-02-0281-01A-01-BS1.eba2e2d8-2548-4735-9cb8-cc139fd572b1_37680_17712.json,GBM
TCGA-02-0281-01A-01-BS1.eba2e2d8-2548-4735-9cb8-cc139fd572b1_51534_17109.json,GBM
TCGA-02-0281-01A-01-BS1.eba2e2d8-2548-4735-9cb8-cc139fd572b1_39947_11348.json,GBM
TCGA-02-0281-01A-01-BS1.eba2e2d8-2548-4735-9cb8-cc139fd572b1_66352_15664.json,GBM
TCGA-02-0281-01A-01-BS1.eba2e2d8-2548-4735-9cb8-cc139fd572b1_43385_12262.json,GBM
TCGA-02-0281-01A-01-BS1.eba2e2d8-2548-4735-9cb8-cc139fd572b1_36734_13025.json,GBM
TCGA-02-0281-01A-01-BS1.eba2e2d8-2548-4735-9cb8-cc139fd572b1_36340_21256.json,GBM
TCGA-02-0281-01A-01-BS1.eba2e2d8-2548-4735-9cb8-cc139fd572b1_55181_16967.json,GBM
TCGA-02-0281-01A-01-BS1.eba2e2d8-2548-4735-9cb8-cc139fd572b1_37101_7026.json,GBM
TCGA-02-0281-01A-01-BS1.eba2e2d8-2548-4735-9cb8-cc139fd572b1_42397_18224.json,GBM
TCGA-02-0281-01A-01-BS1.eba2e2d8-2548-4735-9cb8-cc139fd572b1_46993_8593.json,GBM
TCGA-02-0281-01A-01-BS1.eba2e2d8-2548-4735-9cb8-cc139fd572b1_33343_10363.json,GBM
TCGA-02-0281-01A-01-BS1.eba2e2d8-2548-4735-9cb8-cc139fd572b1_36144_29402.json,GBM
